378848,Male,67,1,38.0,0,1-2 Year,Yes,27838.0,124.0,269,1
378849,Male,73,1,28.0,0,1-2 Year,Yes,41058.0,26.0,13,0
378850,Female,39,1,8.0,0,1-2 Year,Yes,47297.0,26.0,108,0
378851,Female,40,1,28.0,1,1-2 Year,No,30593.0,124.0,17,0
378852,Male,24,1,9.0,1,< 1 Year,Yes,2630.0,156.0,174,0
378853,Female,23,1,41.0,0,< 1 Year,Yes,24722.0,152.0,212,0
378854,Female,46,1,28.0,0,1-2 Year,Yes,56520.0,52.0,140,0
378855,Female,65,1,8.0,0,1-2 Year,Yes,41961.0,124.0,145,0
378856,Male,24,1,14.0,0,< 1 Year,Yes,2630.0,152.0,147,0
378857,Male,54,1,38.0,1,1-2 Year,No,31762.0,124.0,39,0
378858,Male,23,1,43.0,0,< 1 Year,Yes,28301.0,152.0,95,1
378859,Male,32,1,7.0,0,< 1 Year,Yes,32491.0,26.0,202,1
378860,Male,80,1,33.0,0,1-2 Year,Yes,2630.0,156.0,10,1
378861,Female,24,1,8.0,0,< 1 Year,No,43192.0,152.0,171,0
378862,Female,50,1,18.0,0,1-2 Year,Yes,31910.0,26.0,126,0
378863,Female,56,1,28.0,0,1-2 Year,Yes,45590.0,52.0,194,0
378864,Male,44,1,28.0,0,1-2 Year,Yes,36313.0,26.0,83,0
378865,Female,22,1,3.0,1,< 1 Year,No,2630.0,160.0,31,0
378866,Male,53,1,28.0,0,1-2 Year,Yes,64093.0,122.0,127,0
378867,Male,23,1,18.0,1,< 1 Year,No,31010.0,153.0,108,0
378868,Male,63,1,28.0,0,1-2 Year,Yes,65629.0,26.0,141,0
378869,Female,56,1,28.0,0,1-2 Year,Yes,2630.0,160.0,30,0
378870,Male,43,1,8.0,1,1-2 Year,No,2630.0,26.0,243,0
378871,Female,55,1,28.0,0,1-2 Year,Yes,43828.0,26.0,150,1
378872,Male,56,1,33.0,0,1-2 Year,Yes,44202.0,124.0,134,0
378873,Female,66,1,28.0,1,1-2 Year,No,38539.0,26.0,232,0
378874,Male,46,1,28.0,0,1-2 Year,No,62827.0,124.0,89,0
378875,Female,71,1,28.0,0,1-2 Year,Yes,48599.0,26.0,231,0
378876,Male,53,1,28.0,0,1-2 Year,Yes,33893.0,26.0,96,0
378877,Male,46,1,28.0,0,1-2 Year,Yes,47358.0,26.0,19,0
378878,Male,69,1,35.0,0,1-2 Year,Yes,37641.0,16.0,179,0
378879,Female,55,1,35.0,1,1-2 Year,No,37840.0,10.0,20,0
378880,Female,39,1,41.0,0,1-2 Year,Yes,32387.0,26.0,218,0
378881,Female,65,1,50.0,1,1-2 Year,No,27635.0,26.0,164,0
378882,Female,40,1,29.0,1,1-2 Year,No,37165.0,152.0,113,0
378883,Male,36,1,13.0,0,1-2 Year,Yes,27124.0,26.0,124,1
378884,Female,24,1,16.0,1,< 1 Year,No,26921.0,152.0,121,0
378885,Male,24,1,3.0,1,< 1 Year,No,29629.0,152.0,21,0
378886,Male,25,1,6.0,1,< 1 Year,No,28642.0,152.0,252,0
378887,Female,42,1,41.0,0,1-2 Year,Yes,20938.0,124.0,180,1
378888,Male,21,1,32.0,0,< 1 Year,Yes,2630.0,152.0,22,0
378889,Male,43,1,8.0,1,1-2 Year,No,39269.0,19.0,11,0
378890,Female,27,1,3.0,1,< 1 Year,No,37636.0,152.0,128,0
378891,Male,48,1,15.0,1,1-2 Year,No,2630.0,124.0,88,0
378892,Male,24,1,14.0,1,< 1 Year,No,28835.0,152.0,159,0
378893,Male,26,1,35.0,1,< 1 Year,No,28051.0,152.0,59,0
378894,Female,23,1,15.0,0,< 1 Year,Yes,33289.0,26.0,268,0
378895,Male,22,1,29.0,1,< 1 Year,No,37530.0,152.0,139,0
378896,Male,33,1,28.0,1,1-2 Year,No,87130.0,26.0,173,0
378897,Male,55,1,28.0,1,1-2 Year,No,67892.0,26.0,25,0
378898,Male,45,1,28.0,1,1-2 Year,No,26929.0,124.0,37,0
378899,Male,38,1,8.0,0,1-2 Year,Yes,32008.0,124.0,186,0
378900,Male,74,1,39.0,0,1-2 Year,Yes,31207.0,124.0,255,0
378901,Male,64,1,42.0,0,1-2 Year,Yes,22293.0,26.0,272,0
378902,Female,26,1,46.0,1,< 1 Year,No,2630.0,152.0,105,0
378903,Female,24,1,30.0,1,< 1 Year,No,27986.0,152.0,97,0
378904,Female,30,1,3.0,0,< 1 Year,Yes,29074.0,124.0,65,0
378905,Female,29,1,28.0,1,< 1 Year,No,48583.0,52.0,173,0
378906,Female,21,1,29.0,1,< 1 Year,No,30589.0,160.0,171,0
378907,Female,34,1,46.0,1,1-2 Year,No,23936.0,124.0,32,0
378908,Male,65,1,8.0,1,1-2 Year,No,49110.0,124.0,145,0
378909,Male,45,1,41.0,1,1-2 Year,No,37695.0,124.0,118,0
378910,Female,59,1,28.0,0,1-2 Year,No,42259.0,124.0,220,0
378911,Male,61,1,28.0,0,1-2 Year,Yes,35067.0,124.0,240,0
378912,Male,41,1,2.0,0,1-2 Year,Yes,26549.0,124.0,82,1
378913,Male,48,1,7.0,0,1-2 Year,Yes,37492.0,26.0,201,1
378914,Female,39,1,15.0,1,1-2 Year,No,23750.0,152.0,24,0
378915,Female,25,1,28.0,1,< 1 Year,No,165395.0,152.0,37,0
378916,Male,26,1,10.0,1,< 1 Year,No,23559.0,152.0,64,0
378917,Male,20,1,15.0,0,< 1 Year,Yes,47506.0,160.0,219,0
378918,Male,33,1,28.0,1,< 1 Year,No,65900.0,152.0,90,0
378919,Male,22,1,15.0,0,< 1 Year,Yes,35099.0,124.0,128,1
378920,Male,29,1,27.0,0,< 1 Year,No,27028.0,122.0,117,0
378921,Female,24,1,8.0,1,< 1 Year,No,33168.0,152.0,273,0
378922,Female,49,1,28.0,0,1-2 Year,Yes,2630.0,124.0,74,1
378923,Female,29,1,28.0,0,1-2 Year,Yes,2630.0,156.0,78,0
378924,Male,45,1,28.0,0,1-2 Year,Yes,43881.0,26.0,30,0
378925,Female,26,1,33.0,1,< 1 Year,No,30883.0,152.0,89,0
378926,Female,21,1,45.0,1,< 1 Year,No,21750.0,152.0,92,0
378927,Female,22,1,15.0,1,< 1 Year,No,25466.0,152.0,266,0
378928,Male,40,1,28.0,1,1-2 Year,No,46659.0,124.0,282,0
378929,Male,43,1,46.0,1,1-2 Year,No,2630.0,11.0,123,0
378930,Male,23,1,2.0,0,< 1 Year,Yes,31809.0,152.0,168,1
378931,Male,26,1,44.0,1,< 1 Year,No,37450.0,152.0,117,0
378932,Male,34,1,47.0,1,1-2 Year,No,24936.0,152.0,287,0
378933,Female,58,1,24.0,0,1-2 Year,Yes,25364.0,26.0,220,0
378934,Male,37,1,28.0,1,1-2 Year,No,2630.0,124.0,218,0
378935,Female,28,1,30.0,1,< 1 Year,No,22377.0,152.0,187,0
378936,Female,23,1,30.0,1,< 1 Year,No,20969.0,152.0,44,0
378937,Male,23,1,39.0,1,< 1 Year,No,33752.0,160.0,74,0
378938,Male,26,1,28.0,1,< 1 Year,No,44263.0,152.0,255,0
378939,Female,33,1,28.0,0,1-2 Year,Yes,42672.0,122.0,65,0
378940,Female,27,1,28.0,1,< 1 Year,No,39377.0,152.0,126,0
378941,Female,35,1,44.0,0,1-2 Year,Yes,31119.0,124.0,298,0
378942,Female,74,1,43.0,0,1-2 Year,Yes,30143.0,26.0,182,0
378943,Male,42,1,11.0,0,1-2 Year,Yes,2630.0,157.0,41,0
378944,Female,27,1,28.0,1,< 1 Year,No,39165.0,152.0,129,0
378945,Female,46,1,47.0,1,1-2 Year,No,33745.0,26.0,102,0
378946,Female,23,1,10.0,1,< 1 Year,No,17456.0,152.0,67,0
378947,Female,62,1,28.0,0,1-2 Year,Yes,37137.0,122.0,138,0
378948,Male,54,1,28.0,1,1-2 Year,Yes,34854.0,26.0,29,0
378949,Male,41,1,8.0,0,1-2 Year,Yes,52828.0,26.0,64,0
378950,Male,50,1,2.0,0,1-2 Year,Yes,28608.0,26.0,207,0
378951,Female,43,1,28.0,0,1-2 Year,Yes,50701.0,26.0,228,0
378952,Female,32,1,28.0,0,< 1 Year,Yes,81859.0,26.0,203,1
378953,Male,51,1,30.0,1,1-2 Year,No,2630.0,124.0,127,0
378954,Male,63,1,48.0,0,1-2 Year,Yes,2630.0,124.0,259,0
378955,Female,66,1,28.0,0,> 2 Years,Yes,66362.0,26.0,209,1
378956,Female,44,1,28.0,0,1-2 Year,Yes,36303.0,26.0,20,0
378957,Female,26,1,41.0,1,< 1 Year,No,2630.0,26.0,162,0
378958,Female,74,1,8.0,0,1-2 Year,Yes,68144.0,25.0,295,1
378959,Female,24,1,4.0,0,1-2 Year,Yes,32720.0,26.0,289,0
378960,Male,44,1,28.0,0,1-2 Year,Yes,39239.0,124.0,169,1
378961,Female,22,1,28.0,0,< 1 Year,Yes,34364.0,26.0,154,1
378962,Female,50,1,28.0,0,1-2 Year,Yes,42596.0,13.0,39,0
378963,Male,23,1,11.0,1,< 1 Year,No,26430.0,152.0,27,0
378964,Female,47,1,8.0,0,1-2 Year,Yes,32972.0,26.0,136,0
378965,Male,33,1,28.0,1,< 1 Year,No,39716.0,151.0,249,0
378966,Male,71,1,28.0,0,1-2 Year,Yes,51175.0,26.0,121,0
378967,Female,36,1,28.0,0,1-2 Year,Yes,47802.0,26.0,241,0
378968,Male,27,1,21.0,1,< 1 Year,No,25290.0,152.0,179,0
378969,Male,22,1,2.0,1,< 1 Year,No,18817.0,152.0,236,0
378970,Female,26,1,16.0,1,< 1 Year,No,27597.0,152.0,279,0
378971,Male,55,1,28.0,0,1-2 Year,Yes,39376.0,26.0,35,1
378972,Female,47,1,45.0,0,1-2 Year,Yes,23033.0,26.0,62,0
378973,Female,57,1,18.0,1,1-2 Year,No,40022.0,124.0,177,0
378974,Female,51,1,8.0,1,1-2 Year,No,25885.0,152.0,271,0
378975,Female,27,1,37.0,0,< 1 Year,Yes,2630.0,152.0,126,0
378976,Female,56,1,36.0,1,1-2 Year,No,2630.0,26.0,196,0
378977,Male,23,1,8.0,1,< 1 Year,No,49405.0,152.0,69,0
378978,Female,76,1,28.0,0,1-2 Year,Yes,38077.0,26.0,87,0
378979,Male,27,1,30.0,1,< 1 Year,No,35831.0,152.0,198,0
378980,Male,56,1,23.0,0,1-2 Year,Yes,26202.0,26.0,158,0
378981,Male,22,1,28.0,0,< 1 Year,Yes,52895.0,153.0,45,0
378982,Male,21,1,8.0,0,< 1 Year,Yes,45934.0,160.0,182,0
378983,Female,49,1,28.0,0,1-2 Year,Yes,33254.0,26.0,115,0
378984,Male,43,1,28.0,1,1-2 Year,No,57248.0,26.0,174,0
378985,Male,35,1,28.0,0,> 2 Years,Yes,41158.0,26.0,107,1
378986,Female,28,1,51.0,0,< 1 Year,Yes,31509.0,152.0,133,0
378987,Female,66,1,28.0,1,1-2 Year,No,22389.0,26.0,244,0
378988,Male,60,1,7.0,0,1-2 Year,Yes,2630.0,26.0,68,1
378989,Male,38,1,28.0,0,1-2 Year,No,37389.0,124.0,128,0
378990,Female,46,1,28.0,0,> 2 Years,Yes,70553.0,25.0,268,0
378991,Female,23,1,30.0,1,< 1 Year,No,28720.0,152.0,208,0
378992,Male,69,1,3.0,0,1-2 Year,Yes,2630.0,124.0,153,0
378993,Male,38,1,14.0,0,1-2 Year,Yes,24591.0,122.0,204,0
378994,Male,24,1,42.0,0,< 1 Year,Yes,46239.0,26.0,289,1
378995,Male,69,1,18.0,1,1-2 Year,No,2630.0,30.0,90,0
378996,Female,44,1,28.0,0,1-2 Year,Yes,34859.0,124.0,81,0
378997,Male,23,1,9.0,0,< 1 Year,No,33287.0,152.0,39,0
378998,Male,45,1,43.0,1,1-2 Year,Yes,26625.0,124.0,67,0
378999,Female,60,1,8.0,0,1-2 Year,Yes,30921.0,26.0,192,0
379000,Male,22,1,25.0,1,< 1 Year,No,22052.0,26.0,245,0
379001,Male,41,1,28.0,0,1-2 Year,Yes,41367.0,124.0,139,0
379002,Female,26,1,43.0,1,< 1 Year,No,25883.0,152.0,276,0
379003,Female,39,1,18.0,0,1-2 Year,Yes,2630.0,26.0,130,0
379004,Female,25,1,11.0,1,< 1 Year,No,25995.0,152.0,75,0
379005,Male,35,1,15.0,0,> 2 Years,Yes,49616.0,124.0,157,1
379006,Male,26,1,49.0,1,< 1 Year,No,31808.0,152.0,34,0
379007,Male,33,1,41.0,1,< 1 Year,No,42980.0,152.0,205,0
379008,Female,46,1,28.0,0,1-2 Year,Yes,39714.0,26.0,244,0
379009,Male,22,1,47.0,1,< 1 Year,No,32364.0,152.0,268,0
379010,Female,22,1,8.0,0,< 1 Year,Yes,31624.0,152.0,103,1
379011,Male,22,1,45.0,1,< 1 Year,No,32338.0,152.0,70,0
379012,Male,30,1,30.0,1,< 1 Year,No,44124.0,152.0,93,0
379013,Male,42,1,46.0,0,1-2 Year,Yes,27428.0,157.0,218,0
379014,Male,78,1,28.0,0,> 2 Years,Yes,50855.0,122.0,193,0
379015,Female,23,1,32.0,0,< 1 Year,Yes,37509.0,152.0,254,1
379016,Male,27,1,25.0,1,< 1 Year,No,31332.0,152.0,212,0
379017,Male,65,1,33.0,1,1-2 Year,Yes,2630.0,26.0,174,0
379018,Female,42,1,6.0,0,1-2 Year,Yes,23413.0,106.0,205,0
379019,Female,23,1,11.0,1,< 1 Year,No,29529.0,152.0,25,0
379020,Female,27,1,6.0,1,< 1 Year,No,2630.0,152.0,173,0
379021,Male,56,1,28.0,1,1-2 Year,No,2630.0,26.0,81,0
379022,Male,67,1,33.0,0,1-2 Year,Yes,2630.0,16.0,150,0
379023,Female,33,1,8.0,0,1-2 Year,Yes,42510.0,154.0,50,1
379024,Male,42,1,38.0,0,> 2 Years,Yes,24819.0,156.0,212,0
379025,Female,44,1,47.0,0,1-2 Year,Yes,31580.0,124.0,75,1
379026,Male,59,1,39.0,1,1-2 Year,No,40090.0,26.0,88,0
379027,Male,39,1,28.0,0,1-2 Year,Yes,40428.0,155.0,71,0
379028,Female,28,1,12.0,1,< 1 Year,Yes,2630.0,152.0,294,0
379029,Male,29,1,8.0,0,< 1 Year,Yes,49223.0,152.0,42,0
379030,Male,35,1,28.0,0,1-2 Year,Yes,2630.0,157.0,60,0
379031,Female,23,1,15.0,1,< 1 Year,No,33847.0,152.0,77,0
379032,Female,26,1,28.0,1,< 1 Year,No,28233.0,152.0,215,0
379033,Male,55,1,8.0,0,1-2 Year,Yes,42043.0,26.0,297,0
379034,Female,37,1,48.0,0,1-2 Year,Yes,2630.0,124.0,122,0
379035,Male,53,1,28.0,1,1-2 Year,No,46112.0,26.0,261,0
379036,Female,57,1,28.0,0,1-2 Year,No,45396.0,124.0,299,0
379037,Female,59,1,50.0,1,1-2 Year,No,24082.0,152.0,227,0
379038,Female,23,1,13.0,1,< 1 Year,No,21159.0,152.0,184,0
379039,Male,68,1,28.0,0,1-2 Year,Yes,48032.0,122.0,121,0
379040,Female,45,1,28.0,0,1-2 Year,Yes,27715.0,122.0,191,1
379041,Male,61,1,26.0,0,1-2 Year,Yes,42743.0,124.0,177,0
379042,Female,45,1,28.0,0,1-2 Year,Yes,40402.0,26.0,106,0
379043,Male,25,1,46.0,1,< 1 Year,No,49355.0,152.0,196,0
379044,Male,59,1,9.0,0,> 2 Years,Yes,42756.0,124.0,239,0
379045,Male,23,1,18.0,1,< 1 Year,No,32907.0,152.0,15,0
379046,Male,26,1,24.0,1,1-2 Year,No,35612.0,156.0,185,0
379047,Female,53,1,28.0,0,1-2 Year,Yes,31094.0,124.0,101,0
379048,Male,36,1,28.0,0,1-2 Year,Yes,38242.0,124.0,229,1
379049,Male,46,1,14.0,0,1-2 Year,Yes,33667.0,124.0,85,0
379050,Female,47,1,18.0,1,1-2 Year,No,27811.0,26.0,236,0
379051,Male,20,1,12.0,0,< 1 Year,Yes,2630.0,160.0,54,0
379052,Male,65,1,46.0,0,1-2 Year,No,25870.0,11.0,110,0
379053,Male,29,1,25.0,1,< 1 Year,No,26033.0,152.0,102,0
379054,Male,59,1,37.0,0,1-2 Year,Yes,2630.0,156.0,297,0
379055,Male,24,1,28.0,1,< 1 Year,No,44285.0,152.0,105,0
379056,Female,21,1,30.0,0,< 1 Year,No,25934.0,152.0,62,0
379057,Male,49,1,41.0,1,1-2 Year,No,34544.0,26.0,268,0
379058,Female,24,1,21.0,1,< 1 Year,No,33152.0,152.0,15,0
379059,Female,25,1,6.0,1,< 1 Year,No,34542.0,152.0,90,0
379060,Female,36,1,28.0,1,1-2 Year,No,52419.0,26.0,275,0
379061,Female,47,1,26.0,1,1-2 Year,No,2630.0,120.0,219,0
379062,Female,41,1,28.0,1,1-2 Year,No,31630.0,26.0,273,0
379063,Male,22,1,29.0,0,< 1 Year,Yes,2630.0,152.0,27,1
379064,Male,23,1,8.0,1,< 1 Year,No,28614.0,152.0,146,0
379065,Female,42,1,45.0,0,1-2 Year,Yes,2630.0,124.0,188,0
379066,Male,39,1,13.0,0,1-2 Year,Yes,2630.0,124.0,241,0
379067,Male,21,1,13.0,1,< 1 Year,No,39305.0,160.0,157,0
379068,Female,23,1,29.0,1,< 1 Year,No,41871.0,152.0,185,0
379069,Male,25,1,29.0,1,< 1 Year,No,35116.0,152.0,15,0
379070,Female,44,1,28.0,0,1-2 Year,Yes,33232.0,124.0,235,0
379071,Male,47,1,3.0,1,1-2 Year,No,21021.0,124.0,108,0
379072,Male,72,1,28.0,0,1-2 Year,Yes,36087.0,3.0,135,0
379073,Female,65,1,48.0,0,1-2 Year,Yes,2630.0,15.0,156,0
379074,Male,75,1,28.0,0,> 2 Years,Yes,42607.0,26.0,88,0
379075,Female,30,1,10.0,1,< 1 Year,No,16368.0,152.0,242,0
379076,Female,25,1,49.0,1,< 1 Year,No,2630.0,152.0,115,0
379077,Male,43,1,28.0,1,1-2 Year,No,59243.0,26.0,67,0
379078,Female,35,1,28.0,0,1-2 Year,No,40200.0,26.0,35,0
379079,Female,22,1,33.0,1,< 1 Year,No,27564.0,152.0,179,0
379080,Male,22,1,22.0,0,< 1 Year,Yes,2630.0,160.0,19,0
379081,Male,32,1,11.0,1,< 1 Year,No,43059.0,152.0,249,0
379082,Female,45,1,4.0,0,1-2 Year,No,25079.0,26.0,108,0
379083,Male,23,1,35.0,1,< 1 Year,No,35989.0,151.0,109,0
379084,Male,21,1,30.0,1,< 1 Year,No,2630.0,160.0,32,0
379085,Female,26,1,30.0,1,< 1 Year,No,47345.0,152.0,230,0
379086,Male,46,1,1.0,0,1-2 Year,Yes,2630.0,124.0,15,0
379087,Female,25,1,44.0,1,< 1 Year,No,31608.0,152.0,176,0
379088,Male,22,1,8.0,1,< 1 Year,No,22543.0,160.0,218,0
379089,Female,25,1,21.0,1,< 1 Year,No,25906.0,152.0,222,0
379090,Male,38,1,23.0,0,1-2 Year,Yes,2630.0,157.0,14,0
379091,Male,20,1,15.0,1,< 1 Year,No,2630.0,160.0,168,0
379092,Male,24,1,41.0,1,< 1 Year,No,38421.0,152.0,135,0
379093,Male,42,1,41.0,0,1-2 Year,Yes,28457.0,26.0,139,0
379094,Male,70,1,33.0,1,1-2 Year,No,38815.0,26.0,103,0
379095,Male,30,1,15.0,0,1-2 Year,Yes,2630.0,124.0,99,0
379096,Female,28,1,33.0,1,< 1 Year,No,35874.0,152.0,62,0
379097,Female,24,1,15.0,0,< 1 Year,Yes,30331.0,152.0,159,0
379098,Male,37,1,28.0,0,1-2 Year,Yes,36413.0,124.0,223,0
379099,Female,51,1,0.0,0,> 2 Years,Yes,2630.0,26.0,101,0
379100,Male,37,1,40.0,1,1-2 Year,No,32357.0,29.0,84,0
379101,Male,48,1,29.0,0,1-2 Year,Yes,35367.0,124.0,83,0
379102,Male,21,1,37.0,0,< 1 Year,No,22642.0,152.0,120,0
379103,Female,54,1,20.0,1,1-2 Year,No,2630.0,26.0,179,0
379104,Male,65,1,6.0,0,> 2 Years,Yes,2630.0,26.0,61,0
379105,Male,34,1,25.0,0,1-2 Year,Yes,34175.0,124.0,65,0
379106,Male,75,1,46.0,1,1-2 Year,No,40887.0,26.0,183,0
379107,Male,50,1,41.0,0,1-2 Year,Yes,2630.0,157.0,73,0
379108,Male,33,1,37.0,1,< 1 Year,No,14587.0,152.0,109,0
379109,Female,37,1,28.0,0,1-2 Year,Yes,37135.0,124.0,264,1
379110,Male,53,1,23.0,1,1-2 Year,No,24549.0,124.0,147,0
379111,Male,27,1,19.0,1,1-2 Year,No,32197.0,124.0,212,0
379112,Female,69,1,30.0,1,1-2 Year,No,2630.0,124.0,298,0
379113,Female,42,1,18.0,0,1-2 Year,No,30958.0,154.0,98,0
379114,Female,36,1,25.0,1,1-2 Year,No,24775.0,152.0,81,0
379115,Male,21,1,28.0,1,< 1 Year,Yes,2630.0,160.0,139,0
379116,Male,43,1,28.0,0,1-2 Year,Yes,40106.0,26.0,232,1
379117,Male,41,1,33.0,0,1-2 Year,Yes,37773.0,124.0,74,0
379118,Male,21,1,41.0,0,< 1 Year,Yes,34198.0,163.0,61,0
379119,Female,29,1,18.0,0,1-2 Year,Yes,32920.0,26.0,283,0
379120,Male,61,1,45.0,1,1-2 Year,Yes,25234.0,26.0,79,0
379121,Male,24,1,29.0,1,< 1 Year,No,34598.0,152.0,137,0
379122,Male,31,1,41.0,0,1-2 Year,Yes,43599.0,154.0,207,0
379123,Male,23,1,3.0,1,< 1 Year,No,32332.0,152.0,171,0
379124,Male,53,1,8.0,0,1-2 Year,Yes,67830.0,26.0,176,1
